segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,severity_weighted_count,is_hotspot,sample_weight,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,station_approval_rate,segment_severity_mean,segment_dominant_vehicle_footprint,dist_to_metro_m,dist_to_commercial_m,dist_to_bus_stop_m,dist_to_school_m,dist_to_hospital_m,dist_to_market_m,dist_to_restaurant_m,dist_to_worship_m,poi_count_200m,poi_count_500m,poi_gravity_score,dist_to_legal_parking_m,legal_parking_capacity,overflow_risk_index,segment_total_events,segment_event_rate,segment_rank_pct,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,day_of_year_norm,is_weekday_peak,is_weekend_peak,hour_bucket,is_holiday,is_festival,is_first_week_of_month,is_month_end,is_school_dropoff,is_school_pickup,is_lunch_market,is_office_commute_am,is_office_commute_pm,is_shopping_evening,is_nightlife_peak,is_late_night_enforcement,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,rolling_7d_mean,rolling_28d_mean,road_vulnerability,lag_1h_total,lag_24h_total,lag_168h_total,lag_2h_total,lag_3h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,rainfall_mm,is_raining,rain_shelter_bottleneck,is_underpass_or_bridge,station_enforcement_volume,station_event_rate,distance_to_active_event_m,event_impact_score,active_event_count
osm_way_37339764,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.961856561519529,77.57678326280552,12.961614736363636,77.57733006969697,12961,77577,City Market,BTP082 - KR Market Junction,Named Junction,secondary,9.0,33,osm_overpass_nearest_road,"VVI Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",,tertiary,"LINESTRING (77.5758651 12.9622807, 77.5759448 12.9622427, 77.5760105 12.9622087, 77.5762747 12.9620719, 77.5769816 12.9617626, 77.5774783 12.9615575, 77.5777141 12.9614601)",1.0,0.769090909090909,1.0212121212121212,254.86844253697805,214.59860550655898,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,107.72492175886943,34.77434457309233,3.793179578710071,29.0,0.009297851875601153,0.3397358943577431,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.009297851875601153,0.009297851875601153,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_38872975,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.992098533776128,77.58938173754287,12.99207415,77.58920076136364,12992,77588,High ground,BTP032 - Windsor Circle,Named Junction,residential,6.0,88,osm_overpass_nearest_road,"13th Main Road, Thulasi Thottam, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,residential,"LINESTRING (77.5901456 12.9920295, 77.5897662 12.992061, 77.5886864 12.9921647, 77.5886182 12.9921712)",1.0,0.7759090909090909,0.8113636363636364,951.9212218753015,65.75078870030637,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,211.78862079573042,40.487889261982055,10.589466542685077,88.0,0.028214171208720745,0.7475990396158463,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.028214171208720745,0.028214171208720745,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_399000517,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.956867121136678,77.70276983741411,12.956917864516129,77.70274341935483,12956,77702,HAL Old Airport,No Junction,No Junction,primary,12.0,31,osm_overpass_nearest_road,"HAL Airport Road, MS Reddy Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Varthur Road,primary,"LINESTRING (77.70256 12.9568921, 77.7028056 12.9568602, 77.7029803 12.9568485)",1.0,1.1235483870967742,1.3419354838709676,2681.956785167881,41.83134187645274,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,244.49631144456046,26.702996380760137,4.951596316919549,28.0,0.008977236293683874,0.3232292917166867,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.008977236293683874,0.008977236293683874,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_431199711,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.999646617542897,77.59736433170944,12.999603932,77.59682959399998,12999,77595,R.T. Nagar,No Junction,No Junction,secondary,9.0,50,osm_overpass_nearest_road,"1st Main Road, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",1st Main Road,tertiary,"LINESTRING (77.5998411 12.9997772, 77.5996914 12.9997404, 77.5991153 12.9995987, 77.5990482 12.9995846, 77.5985418 12.9994639, 77.5983911 12.9994276, 77.5981555 12.9994048, 77.5979734 12.9994068, 77.5976027 12.9994666, 77.59726 12.9995347, 77.5968567 12.9996246, 77.5967384 12.9996477, 77.5964233 12.9997075, 77.5961814 12.9997524, 77.5960478 12.9997804, 77.5958391 12.9998166, 77.5957002 12.9998407, 77.5951356 12.9999387, 77.5950529 12.999953, 77.594999 12.9999623, 77.5948751 12.9999569)",1.0,1.4428,1.43,663.3564397255308,217.46769185331343,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,275.082678319826,50.0,6.041614133870188,50.0,0.016030779095864058,0.5789315726290516,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.016030779095864058,0.016030779095864058,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_436841969,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.88420054870447,77.64053854230706,12.884309224468085,77.64159257446809,12884,77641,Hulimavu,No Junction,No Junction,secondary,9.0,94,osm_overpass_nearest_road,"1st Main Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",1st Main Road,tertiary,"LINESTRING (77.6385037 12.8842059, 77.6388373 12.8841466, 77.6389864 12.8841229, 77.6391741 12.884101, 77.6392726 12.8840849, 77.6393282 12.8840788, 77.6393705 12.8840705, 77.6394022 12.8840592, 77.6394632 12.8840354, 77.6395185 12.8840101, 77.6396384 12.8839562, 77.6396797 12.8839378, 77.6397162 12.8839233, 77.6397517 12.8839157, 77.6397847 12.8839146, 77.6398291 12.883922, 77.6398759 12.8839288, 77.6400984 12.8839537, 77.6402106 12.8839706, 77.6404895 12.8840125, 77.6405598 12.8840231, 77.6407973 12.8840588, 77.6408774 12.8840716, 77.6409532 12.884087, 77.6410252 12.8841042, 77.6410871 12.8841201, 77.6411456 12.8841376, 77.641224 12.8841691, 77.6423798 12.884761, 77.642494 12.8848116)",1.0,1.1851063829787234,2.043617021276596,599.1825661673379,779.8330636709799,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,229.29087668927937,16.93085438731335,17.257742846201563,55.0,0.017633857005450466,0.6068427370948379,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.017633857005450466,0.017633857005450466,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_464465177,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.981229276879745,77.64067040045907,12.9810398425,77.6406359675,12981,77640,Jeevanbheemanagar,No Junction,No Junction,primary,12.0,40,osm_overpass_nearest_road,"100 Feet Road, Stage 1, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",100 Feet Road,primary,"LINESTRING (77.6408126 12.9784216, 77.6408118 12.9785009, 77.6407979 12.9788197, 77.6407924 12.9789455, 77.6407902 12.9789959, 77.6407473 12.97998, 77.6406587 12.9813904, 77.6405954 12.9823975, 77.6405929 12.9824372, 77.6405761 12.9829234, 77.6405417 12.98377, 77.6405308 12.9840371)",1.0,1.59275,1.2625,387.81974136420246,22.54179587091313,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,28.489560878913284,15.964307154472284,5.8385542362068055,39.0,0.012504007694773967,0.47959183673469385,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.012504007694773967,0.012504007694773967,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_503151941,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.969911070946381,77.5369611109334,12.970056912549195,77.53703197491863,12971,77537,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",Named Junction,primary,12.0,31,osm_overpass_nearest_road,"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Chord Road,primary,"LINESTRING (77.5361294 12.9677023, 77.5365875 12.9688104, 77.5366083 12.9688622, 77.5375786 12.9716828, 77.5377797 12.972124)",1.0,1.1706451612903224,1.2870967741935484,125.26384099513814,41.46822514165892,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,1045.2501344170005,8.0,17.51666277674375,31.0,0.009939083039435716,0.37304921968787513,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.009939083039435716,0.009939083039435716,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_548524980,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.97905629257016,77.579264892559,12.979068595738216,77.57905695323528,12978,77580,Upparpet,BTP058 - Subbanna Junction,Named Junction,secondary,9.0,1742,osm_overpass_nearest_road,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",6th Cross Road,tertiary,"LINESTRING (77.5814238 12.9788635, 77.5813476 12.9788978, 77.581298 12.9789125, 77.5798959 12.979021, 77.5795785 12.9790472, 77.5783025 12.9791192, 77.5771746 12.9791906, 77.5771507 12.9791846, 77.5771002 12.9791649)",1.0,1.192910447761194,1.3215269804822045,735.882499772616,108.09229147983788,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,72.38622360333964,40.116134279801024,83.30444120298395,1507.0,0.48316768194934273,0.9948979591836735,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.48316768194934273,0.48316768194934273,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_549082779,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,13.023443716011478,77.58481880855186,13.023536473127665,77.58491412719188,13023,77584,R.T. Nagar,No Junction,No Junction,secondary,9.0,183,osm_overpass_nearest_road,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,tertiary,"LINESTRING (77.5850102 13.0241435, 77.5849092 13.023775, 77.5848432 13.0235499, 77.5847735 13.0232602, 77.584663 13.0228518, 77.5845952 13.0227601)",1.0,1.004863387978142,1.3262295081967215,2120.3766250296544,219.46242928667087,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,840.2952802655988,9.864256530712396,58.85123014989588,145.0,0.04648925937800577,0.8370348139255702,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.04648925937800577,0.04648925937800577,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_735125663,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,13.012984256753713,77.55502189828394,13.012844308695657,77.55467145913043,13012,77554,Malleshwaram,No Junction,No Junction,residential,6.0,115,osm_overpass_nearest_road,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,service,"LINESTRING (77.5556282 13.0130251, 77.5555345 13.0130251, 77.555442 13.013025, 77.5553844 13.013025, 77.5552436 13.0129585, 77.5546212 13.0129541, 77.5546098 13.0129567, 77.5546014 13.0129645, 77.5545981 13.0129754, 77.5546006 13.0129857, 77.5546077 13.0129936, 77.5546179 13.0129973, 77.554621 13.0129973, 77.5550752 13.0130015)",1.0,0.9705217391304348,1.2147826086956521,216.4948024153004,35.63577696980314,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,119.92896998918518,2000.0,1.7962904892071307,89.0,0.028534786790638023,0.7503001200480192,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.028534786790638023,0.028534786790638023,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_764502951,2023-11-10 18:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.993357419720995,77.60860770742869,12.993404682758621,77.60865519655175,12993,77607,Pulikeshinagar(F.Town),No Junction,No Junction,secondary,9.0,29,osm_overpass_nearest_road,"St Johns Church Road, Sarvanton Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Saint John's Church Road,secondary,"LINESTRING (77.6073447 12.9935984, 77.6074432 12.9935777, 77.6074962 12.9935739, 77.6080233 12.9935676, 77.608247 12.9935609, 77.608446 12.993542, 77.608617 12.993506, 77.6088281 12.9934474, 77.6089031 12.9934054, 77.6091971 12.9931734, 77.6096307 12.9928395, 77.6096526 12.9928237, 77.6097403 12.9927588)",1.0,0.9506896551724138,1.0206896551724138,1152.023078486878,80.23017570416225,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,55.63877518301921,38.65699043363735,2.9038563731912936,28.0,0.008977236293683874,0.3232292917166867,18,4,11,314,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0003039228496451067,0.0,0.008977236293683874,0.008977236293683874,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1091199881,2023-11-10 19:00:00,0,0,0,0,0,0,0,0.0,0,1.0,13.008147238061879,77.69498636068339,13.008124114946236,77.69525342075269,13008,77694,K.R. Pura,No Junction,No Junction,residential,6.0,930,osm_overpass_nearest_road,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",,service,"LINESTRING (77.6957101 13.0082611, 77.6956638 13.0081853, 77.6954349 13.008145, 77.6951329 13.0081209, 77.6948276 13.0081269, 77.6947271 13.0081289, 77.6945944 13.008135, 77.694451 13.0081416, 77.6943118 13.0081692, 77.6942415 13.0082272)",1.0,0.8445161290322581,1.0504301075268818,1307.8580227426248,51.340388684166335,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,320.44798960121165,10.0,93.56597023553978,708.0,0.2269958319974351,0.9807923169267707,19,4,11,314,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.007694773966014748,0.0,4.604891661289496e-05,0.0,0.2269958319974351,0.2269958319974351,1.2000000000000002,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1095824357,2023-11-10 19:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.975393123892042,77.57840234833215,12.975492305,77.57840897499999,12975,77578,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,residential,6.0,20,osm_overpass_nearest_road,"BB Naidu Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,service,"LINESTRING (77.5785055 12.9756336, 77.5784883 12.975592, 77.5782986 12.9751529)",1.0,1.184,1.135,600.9660401644109,43.965101161230564,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,80.47315593554171,76.05906899710426,1.5022281183375674,18.0,0.005771080474511061,0.0741296518607443,19,4,11,314,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,4.604891661289496e-05,0.0,0.005771080474511061,0.005771080474511061,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1109946345,2023-11-10 19:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.976794306446118,77.5889537468861,12.97685582222222,77.58908250740741,12976,77589,Cubbon Park,BTP041 - Gopal Gowda Circle,Named Junction,primary,12.0,27,osm_overpass_nearest_road,"Dr Ambedkar Road, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Doctor B R Ambedkar Veedhi,primary,"LINESTRING (77.5886556 12.9766504, 77.5886738 12.9766592, 77.5892519 12.9769382)",1.0,0.7503703703703701,1.0333333333333332,362.51924633424966,94.35979360313623,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,65.98841685021429,30.06937276067579,3.1190927943397284,24.0,0.0076947739660147485,0.23679471788715487,19,4,11,314,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,4.604891661289496e-05,0.0,0.0076947739660147485,0.0076947739660147485,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1135846622,2023-11-10 19:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.971056246389775,77.7122745185417,12.97121330762682,77.71221715588496,12971,77712,HAL Old Airport,No Junction,No Junction,primary,12.0,168,osm_overpass_nearest_road,"ITPL Main Road, SJR Brooklyn Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",Kundalahalli Main Road,primary,"LINESTRING (77.7118866 12.9720869, 77.711947 12.9719365, 77.7119795 12.9718511, 77.7122002 12.9712705, 77.7122381 12.9711671, 77.7123297 12.9709176, 77.7124807 12.9704984, 77.7125284 12.9703508, 77.7125481 12.9702901, 77.7126033 12.9701582, 77.7126494 12.970021)",1.0,1.075952380952381,1.3684523809523812,806.8181736234982,313.56467749804585,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,109.00489279734897,5.100933451811202,40.25560267546934,153.0,0.04905418403334402,0.8436374549819928,19,4,11,314,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,4.604891661289496e-05,0.0,0.04905418403334402,0.04905418403334402,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1182179246,2023-11-10 19:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.917564676533877,77.65170157140788,12.917400657142856,77.65171577662338,12917,77651,HSR Layout,No Junction,No Junction,secondary,9.0,77,osm_overpass_nearest_road,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",27th Main Road,secondary,"LINESTRING (77.651737 12.9162058, 77.6517382 12.9163447, 77.651712 12.9173361, 77.6516868 12.9180536, 77.6516548 12.9189233)",1.0,0.7477922077922075,0.8779220779220779,2769.4034294491385,46.72720832730627,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,382.8006264228477,16.424626105036403,17.363289713202622,73.0,0.023404937479961526,0.7001800720288115,19,4,11,314,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,4.604891661289496e-05,0.0,0.023404937479961526,0.023404937479961526,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1203530534,2023-11-10 19:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.94354682421926,77.69742989016564,12.943355795154886,77.69735631156989,12942,77697,HAL Old Airport,No Junction,No Junction,trunk,15.0,62,osm_overpass_nearest_road,"Outer Ring Road, Salarpuria Sattva Eminence, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",Outer Ring Road,trunk,"LINESTRING (77.696342 12.9413926, 77.6967186 12.9420199, 77.6967598 12.9420906, 77.6971235 12.9427148, 77.6972426 12.9429227, 77.6973575 12.9431597, 77.6974798 12.9434401, 77.6976307 12.9438616, 77.6979027 12.9446434, 77.6979945 12.944896, 77.6982555 12.9456419, 77.6983099 12.9457975)",1.0,1.8062903225806448,1.5403225806451613,4106.332449941913,75.64306776102794,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,52.72093065098942,25.126220260752003,7.479031284572912,50.0,0.016030779095864058,0.5789315726290516,19,4,11,314,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,4.604891661289496e-05,0.0,0.016030779095864058,0.016030779095864058,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1239003798,2023-11-10 19:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.930072637623306,77.68517692033299,12.930203258055288,77.68540935769609,12930,77685,HAL Old Airport,No Junction,No Junction,trunk,15.0,119,osm_overpass_nearest_road,"Outer Ring Road, Vajram Esteva, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Outer Ring Road,trunk,"LINESTRING (77.6859061 12.9305942, 77.6857689 12.9304804, 77.6854791 12.9302495, 77.6853281 12.9301464, 77.6850634 12.9299741, 77.6849048 12.9298784, 77.6845781 12.9297067, 77.6844011 12.9296237)",1.0,1.1401680672268908,1.3663865546218488,3367.831665276833,51.46380572969534,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,126.73173839294816,181.15869506703373,6.106203098062101,102.0,0.03270278935556268,0.7779111644657863,19,4,11,314,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,4.604891661289496e-05,0.0,0.03270278935556268,0.03270278935556268,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1278548486,2023-11-10 19:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.975202208349087,77.5746160723644,12.975151560169492,77.57459411440679,12975,77574,Upparpet,BTP045 - Danvanthri Road Junction,Named Junction,primary,12.0,118,osm_overpass_nearest_road,"Major T Ramachandrappa Road, Subash Nagar, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Dhanvanthari Road,primary,"LINESTRING (77.5745601 12.9748416, 77.5745927 12.9750639, 77.5746583 12.9754617, 77.5746613 12.9754811, 77.5746741 12.9755625)",1.0,1.4122033898305089,1.5093220338983053,197.04701452060067,121.5673472884421,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,280.1481106658543,91.08280285101591,10.387809671184344,110.0,0.03526771401090093,0.7962184873949579,19,4,11,314,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,evening_rush,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,4.604891661289496e-05,0.0,0.03526771401090093,0.03526771401090093,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
